x_classify	y_plusi_minusi
c	c
-0.0817031070196	-0.2
-0.078250863061	0.333333333333
-0.0621403912543	0.133333333333
0.0218642117376	0.4
-0.124280782509	0.0
-0.0506329113924	0.266666666667
-0.228998849252	0.266666666667
-0.0494821634062	0.466666666667
-0.0655926352129	-0.0666666666667
-0.0448791714614	0.0666666666667
-0.107019562716	-0.2
-0.0161104718067	0.266666666667
-0.0644418872267	0.133333333333
-0.0863060989643	0.0666666666667
-0.212888377445	-0.133333333333
-0.0713463751438	0.4
-0.0437284234753	0.4
-0.00805523590334	0.2
-0.0955120828539	-0.0666666666667
-0.161104718067	0.133333333333
-0.0771001150748	0.466666666667
-0.121979286536	0.133333333333
-0.10586881473	0.266666666667
-0.0253164556962	0.2
0.0	0.2
0.147295742232	0.466666666667
-0.0759493670886	0.133333333333
-0.054085155351	0.133333333333
-0.0644418872267	0.133333333333
-0.0747986191024	0.0666666666667
-0.00230149597238	0.4
-0.10586881473	0.2
-0.0391254315305	0.266666666667
-0.0126582278481	0.2
-0.230149597238	0.266666666667
-0.26582278481	0.0666666666667
-0.00230149597238	0.0666666666667
-0.00575373993096	-0.533333333333
0.00460299194476	0.266666666667
0.0897583429229	0.133333333333
-0.588032220944	0.0666666666667
0.00460299194476	0.2
-0.0609896432681	0.4
-0.0506329113924	0.0666666666667
-0.00230149597238	0.2
-0.0805523590334	0.266666666667
-0.0264672036824	0.133333333333
-0.00460299194476	0.2
-0.054085155351	0.0666666666667
-0.0701956271577	-0.0666666666667
-0.0828538550058	-0.0666666666667
-0.0632911392405	0.266666666667
-0.0632911392405	0.2
-0.029919447641	0.133333333333
-0.209436133487	0.2
0.0322209436133	0.2
-0.0414269275029	0.266666666667
-0.0368239355581	0.2
-0.0287686996548	0.266666666667
-0.158803222094	0.2
-0.111622554661	0.0666666666667
0.0218642117376	0.466666666667
-0.0437284234753	-0.6
-0.0955120828539	0.133333333333
-0.0678941311853	0.333333333333
-0.0310701956272	0.133333333333
-0.00115074798619	0.266666666667
-0.0598388952819	0.0666666666667
0.04833141542	0.4
-0.0402761795167	0.0666666666667
0.107019562716	0.133333333333
-0.0207134637514	0.2
-0.201380897583	0.4
-0.272727272727	0.0
0.00920598388953	0.333333333333
0.0621403912543	0.2
-0.07249712313	0.333333333333
-0.07249712313	0.0666666666667
-0.0690448791715	0.2
-0.0368239355581	0.2
-0.0172612197929	0.2
-0.119677790564	0.0666666666667
-0.0207134637514	0.266666666667
-0.0771001150748	0.266666666667
-0.09666283084	0.133333333333
-0.131185270426	0.0666666666667
-0.138089758343	0.0
-0.380897583429	0.266666666667
-0.0333716915995	0.133333333333
-0.2750287687	0.266666666667
-0.0310701956272	0.2
-0.0379746835443	0.2
0.0655926352129	0.466666666667
-0.00230149597238	0.4
-0.00230149597238	0.133333333333
-0.0138089758343	-0.2
-0.0207134637514	0.2
-0.0115074798619	0.133333333333
-0.0402761795167	0.133333333333
-0.0310701956272	0.466666666667
-0.0379746835443	0.0666666666667
-0.0345224395857	0.333333333333
-0.0379746835443	0.133333333333
-0.269275028769	0.2
-0.0932105868815	0.0666666666667
-0.0287686996548	0.2
0.00690448791715	0.2
-0.078250863061	0.333333333333
0.00805523590334	0.266666666667
-0.201380897583	-0.133333333333
-0.054085155351	0.0
-0.0759493670886	0.0666666666667
-0.0287686996548	0.266666666667
-0.0575373993096	0.0666666666667
-0.0391254315305	0.0666666666667
-0.173762945915	-0.2
-0.07249712313	0.266666666667
0.0598388952819	0.333333333333
-0.054085155351	-0.333333333333
-0.0506329113924	0.0666666666667
-0.0391254315305	0.0
0.00920598388953	0.0666666666667
-0.0264672036824	0.266666666667
-0.194476409666	0.0666666666667
-0.0402761795167	0.0
-0.0115074798619	0.266666666667
0.00345224395857	0.0666666666667
0.304948216341	0.266666666667
-0.176064441887	0.2
-0.00920598388953	0.2
0.0586881472957	-0.133333333333
-0.0471806674338	0.0666666666667
-0.0368239355581	0.333333333333
0.00345224395857	0.0666666666667
-0.331415420023	0.2
-0.0897583429229	0.2
-0.0138089758343	0.133333333333
-0.00805523590334	0.2
-0.293440736479	0.133333333333
-0.136939010357	0.0
0.029919447641	0.133333333333
-0.0103567318757	0.266666666667
-0.288837744534	0.0666666666667
-0.0322209436133	0.2
-0.107019562716	-0.333333333333
0.00805523590334	0.133333333333
-0.0368239355581	0.0666666666667
-0.0598388952819	0.0666666666667
-0.0287686996548	0.0666666666667
-0.615650172612	0.0666666666667
-0.0356731875719	0.2
-0.0851553509781	0.266666666667
-0.0195627157652	0.0
-0.0391254315305	0.133333333333
-0.163406214039	0.266666666667
-0.509781357883	0.0
-0.12082853855	0.133333333333
-0.0909090909091	0.0
-0.00575373993096	0.133333333333
-0.0448791714614	-0.133333333333
-0.0414269275029	0.4
-0.0644418872267	0.333333333333
0.00920598388953	0.333333333333
-0.288837744534	0.266666666667
-0.0586881472957	0.133333333333
-0.0471806674338	0.0666666666667
-0.108170310702	0.133333333333
-0.0621403912543	0.333333333333
-0.07249712313	0.133333333333
-0.0460299194476	0.0666666666667
-0.0575373993096	0.266666666667
-0.102416570771	0.266666666667
-0.0379746835443	0.2
-0.0771001150748	0.133333333333
-0.0828538550058	0.2
-0.0310701956272	-0.266666666667
-0.0126582278481	0.133333333333
-0.0322209436133	-0.0666666666667
-0.0345224395857	0.2
-0.125431530495	0.266666666667
-0.0322209436133	0.133333333333
-0.0874568469505	0.0666666666667
-0.0771001150748	0.133333333333
-0.0471806674338	0.4
-0.0322209436133	0.2
-0.00690448791715	0.2
-0.197928653625	0.2
-0.0736478711162	0.133333333333
0.0575373993096	0.266666666667
-0.0863060989643	0.0666666666667
-0.0517836593786	0.2
-0.182968929804	0.266666666667
-0.463751438435	0.2
-0.0448791714614	0.266666666667
-0.078250863061	0.266666666667
-0.0195627157652	0.133333333333
-0.00345224395857	0.0666666666667
-0.029919447641	0.133333333333
-0.0690448791715	0.0
-0.0448791714614	0.2
-0.0771001150748	0.0666666666667
-0.0402761795167	0.2
-0.0644418872267	0.133333333333
-0.0287686996548	0.2
-0.0690448791715	0.2
-0.0345224395857	0.2
-0.111622554661	0.266666666667
-0.352128883774	0.333333333333
-0.0644418872267	0.0
-0.0598388952819	0.2
-0.0460299194476	0.0666666666667
-0.291139240506	0.0666666666667
-0.04833141542	0.133333333333
-0.0655926352129	0.333333333333
-0.0759493670886	0.133333333333
-0.0115074798619	0.266666666667
-0.201380897583	0.133333333333
-0.0126582278481	0.2
-0.225546605293	0.0666666666667
-0.0276179516686	0.2
-0.128883774453	0.333333333333
-0.00575373993096	0.466666666667
-0.0333716915995	0.133333333333
-0.632911392405	0.0
-0.325661680092	0.266666666667
-0.134637514384	0.2
-0.0828538550058	0.133333333333
0.0218642117376	0.266666666667
-0.0586881472957	0.4
-0.0621403912543	0.266666666667
-0.0276179516686	0.0
-0.0310701956272	0.333333333333
-0.02416570771	0.266666666667
0.00920598388953	0.2
-0.0632911392405	0.266666666667
-0.00690448791715	0.266666666667
-0.0287686996548	0.133333333333
-0.12082853855	0.0666666666667
-0.00920598388953	0.266666666667
-0.0310701956272	0.333333333333
-0.0161104718067	0.2
0.0161104718067	0.2
-0.159953970081	0.2
-0.0448791714614	0.2
-0.277330264672	0.133333333333
0.0575373993096	0.133333333333
-0.0586881472957	0.2
-0.112773302647	0.133333333333
-0.150747986191	0.266666666667
-0.126582278481	0.2
-0.245109321059	0.0666666666667
-0.0276179516686	0.333333333333
-0.09666283084	0.466666666667
-0.182968929804	-0.133333333333
-0.0632911392405	0.133333333333
0.00920598388953	0.466666666667
-0.10586881473	0.133333333333
-0.00460299194476	0.466666666667
-0.0253164556962	0.333333333333
-0.151898734177	0.133333333333
-0.00115074798619	-0.0666666666667
-0.100115074799	0.266666666667
-0.0909090909091	0.333333333333
-0.0460299194476	0.133333333333
-0.0391254315305	0.333333333333
0.0184119677791	0.333333333333
-0.0195627157652	0.133333333333
-0.0563866513234	0.2
-0.247410817031	-0.133333333333
-0.527042577675	0.2
-0.04833141542	0.333333333333
-0.0414269275029	0.266666666667
-0.0529344073648	0.266666666667
-0.0771001150748	0.266666666667
-0.0287686996548	-0.2
0.0161104718067	-0.8
-0.187571921749	0.0666666666667
0.102416570771	0.133333333333
-0.0978135788262	0.2
-0.0207134637514	0.266666666667
-0.134637514384	0.133333333333
-0.0149597238205	-0.0666666666667
-0.04833141542	0.2
-0.0172612197929	0.266666666667
-0.0794016110472	0.0666666666667
0.0126582278481	0.2
-0.00345224395857	0.2
-0.121979286536	0.0666666666667
-0.00690448791715	-0.0666666666667
0.0276179516686	0.2
-0.0126582278481	0.133333333333
-0.0230149597238	0.266666666667
-0.0379746835443	-0.666666666667
-0.12082853855	0.266666666667
-0.150747986191	0.2
0.0230149597238	0.0
0.0	0.266666666667
-0.2416570771	0.2
-0.0460299194476	0.2
0.0126582278481	0.133333333333
-0.0184119677791	0.4
-0.136939010357	0.2
-0.0701956271577	0.0
-0.0586881472957	0.133333333333
-0.0460299194476	0.0
-0.0632911392405	0.266666666667
-0.0713463751438	0.266666666667
-0.0402761795167	0.0666666666667
-0.0310701956272	0.0
-0.0805523590334	0.466666666667
-0.0414269275029	0.4
-0.0713463751438	-0.0666666666667
-0.0161104718067	0.2
-0.0218642117376	0.666666666667
0.0115074798619	0.2
-0.0264672036824	0.333333333333
-0.0115074798619	0.2
-0.0195627157652	0.133333333333
-0.0759493670886	0.0666666666667
-0.0310701956272	0.0666666666667
-0.0644418872267	0.133333333333
-0.318757192175	0.266666666667
-0.0379746835443	-0.2
-0.04833141542	0.333333333333
0.0195627157652	0.2
-0.0322209436133	0.4
-0.2416570771	0.2
-0.04833141542	0.0
-0.284234752589	-0.0666666666667
0.0586881472957	0.2
-0.0425776754891	0.133333333333
0.0287686996548	-0.8
-0.243958573072	0.2
-0.04833141542	0.466666666667
-0.07249712313	0.266666666667
0.0149597238205	0.333333333333
0.0609896432681	0.2
-0.0851553509781	0.2
-0.359033371692	0.333333333333
-0.0678941311853	0.333333333333
-0.0575373993096	0.133333333333
-0.00230149597238	0.2
-0.078250863061	0.0666666666667
-0.205983889528	0.0666666666667
-0.166858457998	0.0666666666667
-0.324510932106	0.0666666666667
-0.341772151899	0.2
-0.0322209436133	0.333333333333
-0.09666283084	0.4
-0.054085155351	0.266666666667
-0.0655926352129	0.133333333333
-0.148446490219	0.133333333333
0.00460299194476	0.266666666667
-0.0391254315305	0.333333333333
-0.0598388952819	0.266666666667
0.0310701956272	0.2
-0.261219792865	0.133333333333
-0.0817031070196	-0.2
-0.0437284234753	0.2
-0.0471806674338	0.133333333333
-0.108170310702	0.0666666666667
-0.0575373993096	-0.133333333333
-0.0701956271577	0.133333333333
-0.0322209436133	0.4
-0.0609896432681	0.133333333333
-0.127733026467	0.466666666667
-0.0678941311853	0.133333333333
-0.0828538550058	0.2
-0.00115074798619	0.266666666667
-0.00690448791715	0.133333333333
0.0678941311853	0.333333333333
-0.0874568469505	0.266666666667
-0.02416570771	0.0
-0.162255466053	0.133333333333
-0.173762945915	0.133333333333
-0.399309551208	0.2
-0.0586881472957	0.2
-0.500575373993	0.0666666666667
0.189873417722	0.2
-0.135788262371	0.333333333333
-0.0817031070196	0.2
-0.0586881472957	0.0666666666667
-0.192174913694	0.0666666666667
0.0356731875719	0.2
-0.0391254315305	0.0
0.102416570771	0.333333333333
-0.181818181818	0.133333333333
0.0598388952819	0.2
-0.0678941311853	0.133333333333
0.00920598388953	0.466666666667
-0.0552359033372	0.333333333333
-0.0805523590334	0.133333333333
-0.0218642117376	0.333333333333
-0.0276179516686	-0.133333333333
-0.00805523590334	0.266666666667
-0.111622554661	0.0666666666667
-0.0437284234753	0.133333333333
-0.0322209436133	0.333333333333
-0.0195627157652	0.266666666667
0.0448791714614	0.533333333333
-0.0425776754891	0.2
-0.0425776754891	0.4
0.0322209436133	0.2
-0.134637514384	0.133333333333
-0.100115074799	-1.0
0.0253164556962	0.466666666667
-0.243958573072	0.266666666667
-0.0529344073648	0.333333333333
-0.0621403912543	0.133333333333
0.0310701956272	0.4
-0.14499424626	0.133333333333
-0.0932105868815	0.133333333333
-0.0621403912543	0.2
-0.054085155351	0.0666666666667
0.0149597238205	0.133333333333
-0.07249712313	0.133333333333
-0.07249712313	0.0666666666667
-0.0207134637514	0.4
-0.0345224395857	0.533333333333
-0.0414269275029	0.133333333333
-0.0161104718067	-0.733333333333
-0.0517836593786	0.4
-0.0230149597238	0.133333333333
0.0230149597238	0.2
-0.104718066743	0.0666666666667
-0.181818181818	0.0666666666667
-0.0989643268124	0.0
0.00920598388953	0.0666666666667
-0.0264672036824	0.0666666666667
-0.0840046029919	0.266666666667
-0.0701956271577	0.333333333333
-0.0621403912543	0.266666666667
-0.054085155351	0.333333333333
-0.0138089758343	0.333333333333
-0.0678941311853	-0.133333333333
-0.0471806674338	0.133333333333
-0.0863060989643	0.4
-0.0494821634062	0.466666666667
-0.0828538550058	0.266666666667
-0.273878020713	0.133333333333
-0.00575373993096	0.266666666667
-0.00690448791715	0.266666666667
-0.166858457998	0.0666666666667
-0.113924050633	0.133333333333
-0.0103567318757	0.533333333333
0.0218642117376	0.2
0.0391254315305	0.133333333333
-0.0126582278481	0.133333333333
-0.0414269275029	0.4
0.0276179516686	0.4
0.196777905639	0.133333333333
-0.0276179516686	0.333333333333
-0.0161104718067	-0.266666666667
-0.224395857307	0.0
-0.0356731875719	0.333333333333
-0.0230149597238	0.266666666667
-0.0379746835443	0.266666666667
-0.04833141542	0.0666666666667
0.0103567318757	0.266666666667
-0.0506329113924	0.333333333333
-0.0471806674338	0.4
0.0138089758343	0.4
-0.0667433831991	0.266666666667
-0.0471806674338	0.133333333333
-0.131185270426	0.2
-0.0276179516686	0.2
-0.00920598388953	0.133333333333
-0.0391254315305	0.0666666666667
0.0448791714614	0.2
-0.0448791714614	0.0666666666667
-0.00690448791715	0.466666666667
0.158803222094	0.133333333333
-0.14499424626	0.0
-0.0207134637514	0.133333333333
-0.0609896432681	0.0666666666667
-0.216340621404	0.2
-0.0345224395857	0.0666666666667
-0.269275028769	0.266666666667
-0.00345224395857	0.2
-0.136939010357	0.333333333333
-0.054085155351	0.2
-0.0149597238205	0.133333333333
-0.0609896432681	0.0666666666667
-0.0609896432681	0.2
-0.0609896432681	0.266666666667
-0.0253164556962	0.0666666666667
-0.0287686996548	0.266666666667
0.0609896432681	0.2
-0.17836593786	0.133333333333
-0.109321058688	0.133333333333
-0.0414269275029	0.2
-0.0356731875719	0.266666666667
-0.0529344073648	0.133333333333
-0.0713463751438	-1.0
-0.12082853855	-0.0666666666667
-0.0609896432681	0.2
-0.0563866513234	0.266666666667
0.153049482163	0.266666666667
-0.0886075949367	-0.0666666666667
-0.0771001150748	0.266666666667
-0.00575373993096	-0.2
-0.156501726122	0.2
0.0	0.266666666667
-0.0172612197929	0.133333333333
-0.148446490219	-0.133333333333
-0.283084004603	-0.133333333333
-0.0563866513234	-0.2
0.00690448791715	0.2
-0.0897583429229	0.0666666666667
-0.116225546605	0.333333333333
-0.0575373993096	0.0
-0.0609896432681	0.133333333333
-0.0747986191024	0.0666666666667
-0.00345224395857	0.2
-0.0794016110472	0.0666666666667
-0.0920598388953	0.333333333333
-0.0379746835443	0.266666666667
-0.0138089758343	0.2
-0.0609896432681	0.133333333333
-0.0402761795167	0.2
-0.0379746835443	0.0666666666667
-0.0333716915995	0.133333333333
0.196777905639	0.333333333333
-0.0552359033372	0.2
-0.0103567318757	0.333333333333
0.0437284234753	0.133333333333
-0.125431530495	0.2
-0.0736478711162	0.133333333333
-0.153049482163	0.0666666666667
0.0345224395857	0.2
-0.0817031070196	0.333333333333
-0.0322209436133	-0.4
-0.0874568469505	0.133333333333
-0.263521288838	0.0
-0.134637514384	0.0666666666667
-0.211737629459	0.266666666667
0.0828538550058	0.4
-0.148446490219	0.333333333333
0.0	0.333333333333
-0.00920598388953	0.266666666667
-0.216340621404	0.0
-0.180667433832	0.0666666666667
-0.0632911392405	0.266666666667
0.0552359033372	0.4
-0.0138089758343	0.2
-0.0333716915995	0.133333333333
-0.054085155351	0.133333333333
-0.283084004603	0.266666666667
-0.00575373993096	0.133333333333
-0.00115074798619	0.266666666667
-0.0771001150748	0.0666666666667
-0.161104718067	0.266666666667
-0.0345224395857	0.2
-0.0517836593786	0.0
0.0195627157652	0.133333333333
0.0103567318757	0.2
-0.111622554661	0.2
-0.0701956271577	0.133333333333
0.131185270426	0.2
-0.0713463751438	0.266666666667
-0.0678941311853	0.333333333333
-0.0218642117376	0.266666666667
-0.0276179516686	0.133333333333
-0.119677790564	0.0666666666667
-0.0586881472957	0.266666666667
-0.0851553509781	0.0666666666667
-0.0264672036824	0.266666666667
-0.0425776754891	0.133333333333
-0.0345224395857	0.133333333333
-0.029919447641	0.2
-0.0402761795167	0.133333333333
-0.0448791714614	0.6
-0.0184119677791	0.466666666667
-0.0713463751438	0.0
-0.0874568469505	0.0666666666667
-0.00805523590334	0.133333333333
-0.0644418872267	0.2
-0.0552359033372	0.2
0.0529344073648	0.2
-0.162255466053	-0.2
-0.00690448791715	0.466666666667
0.00575373993096	0.133333333333
-0.00460299194476	0.266666666667
-0.0471806674338	0.333333333333
-0.00230149597238	0.2
-0.194476409666	0.133333333333
-0.0161104718067	0.266666666667
-0.0794016110472	0.2
-0.384349827388	0.266666666667
-0.0333716915995	0.2
-0.0575373993096	-0.133333333333
0.0115074798619	0.333333333333
-0.107019562716	0.266666666667
-0.408515535098	0.133333333333
-0.0402761795167	0.333333333333
-0.0138089758343	0.2
-0.0621403912543	0.2
-0.509781357883	0.266666666667
-0.102416570771	0.133333333333
0.00805523590334	0.2
-0.0563866513234	0.266666666667
0.0172612197929	0.133333333333
0.0264672036824	0.2
-0.00460299194476	0.266666666667
-0.0494821634062	-0.333333333333
-0.0391254315305	0.133333333333
-0.0506329113924	0.466666666667
-0.0195627157652	0.333333333333
0.0552359033372	0.333333333333
-0.0598388952819	0.4
0.00690448791715	0.266666666667
-0.0506329113924	0.266666666667
-0.0195627157652	0.266666666667
-0.0138089758343	0.266666666667
-0.0402761795167	0.0666666666667
-0.15420023015	-0.0666666666667
-0.00230149597238	0.133333333333
0.078250863061	0.466666666667
-0.0494821634062	0.2
-0.0460299194476	0.0
-0.0655926352129	0.266666666667
0.0414269275029	0.2
-0.228998849252	0.0
-0.0425776754891	0.2
-0.0563866513234	0.0666666666667
-0.0310701956272	0.2
-0.0149597238205	0.0
-0.103567318757	0.266666666667
-0.46835443038	0.0666666666667
-0.0736478711162	0.333333333333
-0.0632911392405	0.266666666667
0.0460299194476	0.333333333333
-0.0955120828539	0.266666666667
-0.212888377445	0.0666666666667
0.0437284234753	0.133333333333
-0.0817031070196	0.0
-0.0207134637514	0.133333333333
-0.0207134637514	0.266666666667
-0.17836593786	0.133333333333
-0.0230149597238	0.4
-0.0678941311853	0.133333333333
-0.0264672036824	0.466666666667
-0.0391254315305	0.2
-0.0322209436133	0.333333333333
-0.0517836593786	0.2
-0.0356731875719	0.533333333333
-0.194476409666	0.0666666666667
-0.0632911392405	0.0666666666667
-0.0943613348677	0.133333333333
0.0138089758343	0.266666666667
-0.0425776754891	0.0
-0.0759493670886	0.333333333333
-0.0690448791715	0.0
-0.112773302647	0.0666666666667
-0.0149597238205	0.4
-0.525891829689	0.133333333333
-0.0425776754891	0.2
-0.07249712313	0.266666666667
0.00230149597238	0.2
-0.04833141542	0.0666666666667
-0.0817031070196	0.266666666667
-0.0356731875719	0.133333333333
-0.124280782509	0.266666666667
-0.0276179516686	0.4
-0.0437284234753	0.333333333333
-0.0840046029919	0.333333333333
-0.0103567318757	-0.0666666666667
-0.00115074798619	0.466666666667
-0.04833141542	0.133333333333
-0.0494821634062	0.133333333333
-0.327963176064	0.133333333333
-0.147295742232	0.0666666666667
0.115074798619	0.2
0.0103567318757	0.4
-0.138089758343	0.266666666667
-0.0690448791715	0.2
-0.161104718067	0.0666666666667
-0.0184119677791	0.266666666667
-0.0909090909091	0.133333333333
-0.176064441887	0.133333333333
-0.0932105868815	0.333333333333
0.0195627157652	0.4
-0.0529344073648	0.266666666667
-0.0563866513234	0.333333333333
-0.0379746835443	0.133333333333
-0.029919447641	0.2
-0.0184119677791	0.266666666667
-0.0414269275029	0.2
-0.0586881472957	0.2
-0.0184119677791	0.0666666666667
0.0437284234753	0.333333333333
-0.0460299194476	0.0
-1.0	0.333333333333
-0.132336018412	0.0666666666667
0.104718066743	0.133333333333
-0.0609896432681	0.0
-0.0932105868815	0.133333333333
-0.165707710012	0.0666666666667
-0.00575373993096	0.2
-0.132336018412	0.0
-0.0644418872267	0.0666666666667
-0.0448791714614	0.4
-0.108170310702	0.266666666667
-0.172612197929	0.0
-0.0909090909091	0.0666666666667
-0.0379746835443	-0.2
-0.116225546605	0.0666666666667
-0.0437284234753	0.2
-0.104718066743	0.133333333333
