x_classify	z_ocena
c	c
-0.0586881472957	0.913504130174
-0.165707710012	0.856652087316
-0.0713463751438	0.925793434587
-0.239355581128	0.878673203825
-0.0253164556962	0.863837902034
-0.07249712313	0.876630308094
-0.0402761795167	0.896734340214
-0.0632911392405	0.89221931014
-0.340621403913	0.866567456027
-0.02416570771	0.859322696424
-0.0207134637514	0.876100167191
-0.0391254315305	0.917698106547
-0.0552359033372	0.915113211122
0.306098964327	0.976153118827
-0.0506329113924	0.911638738975
-0.191024165708	0.906336077086
-0.0909090909091	0.892946794353
-0.0632911392405	0.910913164375
-0.0138089758343	0.889108206448
-0.133486766398	0.886354976574
-0.0161104718067	0.870656149767
-0.0943613348677	0.868245362303
-0.0368239355581	0.902126246693
-0.182968929804	0.915115181225
0.0276179516686	0.940447610229
-0.00460299194476	0.905729172058
-0.0897583429229	0.843644893192
-0.02416570771	0.88451206327
0.0195627157652	0.931041553306
-0.0586881472957	0.888558491002
-0.0840046029919	0.818838427936
-0.112773302647	0.911598367903
0.0	0.907685232967
-0.00230149597238	0.952247860766
-0.0448791714614	0.900346904165
0.0310701956272	0.874503262477
-0.04833141542	0.888817746872
-0.0460299194476	0.86426728278
-0.0161104718067	0.914959443906
-0.0460299194476	0.925006061993
0.00230149597238	0.944262463097
-0.0460299194476	0.918514725718
0.0828538550058	0.943192481795
-0.203682393556	0.883531528734
-0.0195627157652	0.932708729406
-0.161104718067	0.906108851151
-0.0529344073648	0.857447712464
-0.0345224395857	0.901839269835
-0.0598388952819	0.870562858486
-0.00920598388953	0.933704963201
-0.230149597238	0.898238175801
-0.029919447641	0.873291163403
-0.07249712313	0.939858776343
-0.0345224395857	0.933765854852
-0.04833141542	0.912400901183
-0.0161104718067	0.915051165716
-0.108170310702	0.73834790088
-0.0598388952819	0.843391188392
-0.04833141542	0.948211686198
-0.0575373993096	0.915601523297
-0.0517836593786	0.869524437255
-0.0805523590334	0.87297895243
-0.0586881472957	0.920097059114
-0.14499424626	0.838143063172
-0.0356731875719	0.854429289904
-0.140391254315	0.902005642346
0.04833141542	0.931130824828
0.0	0.949270424823
-0.133486766398	0.905674638905
-0.0172612197929	0.937451832775
0.0276179516686	0.909924743813
-0.133486766398	0.885083211825
-0.113924050633	0.876999840678
-0.0230149597238	0.883008474612
-0.0575373993096	0.985289047908
-0.0448791714614	0.861850520677
0.0161104718067	0.924715423835
-0.0886075949367	0.931411554506
-0.0563866513234	0.914896454492
-0.0437284234753	0.923592292261
-0.164556962025	0.905756045151
-0.0920598388953	0.875545805812
-0.0172612197929	0.887595537981
-0.0425776754891	0.865312562827
-0.0471806674338	0.896917991821
-0.156501726122	0.870008874141
-0.0448791714614	0.876888296654
-0.172612197929	0.902616742474
-0.102416570771	0.890812371895
-0.00460299194476	0.939122854095
-0.04833141542	0.881129011079
0.00575373993096	0.908973369061
-0.147295742232	0.920685721918
-0.04833141542	0.847455763268
-0.0805523590334	0.827626806713
-0.162255466053	0.846807575536
0.0230149597238	0.929824329507
-0.124280782509	0.905431161752
-0.0276179516686	0.88792145778
-0.173762945915	0.941796807795
-0.14499424626	0.877578591178
-0.0494821634062	0.853944452853
0.00230149597238	0.889938093993
-0.0886075949367	0.86620213821
-0.0184119677791	0.935635154998
-0.0851553509781	0.867517103521
-0.0759493670886	0.891606194949
0.0115074798619	0.898420817922
-0.0471806674338	0.890639237823
-0.317606444189	0.882729044883
-0.0287686996548	0.855043872524
0.00230149597238	0.855784152959
-0.0184119677791	0.892967223499
-0.0253164556962	0.929456202388
-0.0678941311853	0.863362594159
-0.0149597238205	0.90364438044
-0.0932105868815	0.867974565452
-0.0667433831991	0.910926159616
-0.029919447641	0.899987393267
-0.0817031070196	0.904317367787
-0.078250863061	0.913673787645
-0.0621403912543	0.85280029169
0.0218642117376	0.925764677983
-0.124280782509	0.917462107285
-0.0506329113924	0.937768798553
-0.228998849252	0.884848474187
-0.0494821634062	0.93035237905
-0.0655926352129	0.875598927868
-0.0448791714614	0.89794236486
-0.107019562716	0.887990935596
-0.0161104718067	0.939386930593
-0.0644418872267	0.885855015988
-0.0863060989643	0.894315584357
-0.212888377445	0.886682992395
-0.0713463751438	0.909370530095
-0.0437284234753	0.915279540208
-0.00805523590334	0.907364995171
-0.0955120828539	0.939566210283
-0.161104718067	0.945144393688
-0.0771001150748	0.916720284638
-0.121979286536	0.937306379282
-0.10586881473	0.918493310265
-0.0253164556962	0.913569630161
0.0	0.876710015468
0.147295742232	0.964825443226
-0.0759493670886	0.868207476948
-0.054085155351	0.861909219012
-0.0644418872267	0.889826724181
-0.0747986191024	0.93004936622
-0.00230149597238	0.973778275736
-0.10586881473	0.878481254697
-0.0391254315305	0.874178394702
-0.0126582278481	0.917374329694
-0.230149597238	0.892205121072
-0.26582278481	0.909707282717
-0.00230149597238	0.901307666522
-0.00575373993096	0.932467180631
0.00460299194476	0.910241192955
0.0897583429229	0.926261425756
-0.588032220944	0.887714048165
0.00460299194476	0.892200785622
-0.0609896432681	0.909227834721
-0.0506329113924	0.884242950072
-0.00230149597238	0.955383440829
-0.0805523590334	0.889471285074
-0.0264672036824	0.926609995048
-0.00460299194476	0.94712165496
-0.054085155351	0.880245150108
-0.0701956271577	0.866302909447
-0.0828538550058	0.901714318653
-0.0632911392405	0.875403620226
-0.0632911392405	0.852526918221
-0.029919447641	0.898201953801
-0.209436133487	0.871764232956
0.0322209436133	0.914339133968
-0.0414269275029	0.935692523969
-0.0368239355581	0.905199882177
-0.0287686996548	0.850657648224
-0.158803222094	0.941311679519
-0.111622554661	0.894735090823
0.0218642117376	0.936918484943
-0.0437284234753	0.836795756985
-0.0955120828539	0.913896772101
-0.0678941311853	0.901214839384
-0.0310701956272	0.913288531829
-0.00115074798619	0.933148177876
-0.0598388952819	0.89404608867
0.04833141542	0.956537201634
-0.0402761795167	0.851623729142
0.107019562716	0.962665141223
-0.0207134637514	0.961267595531
-0.201380897583	0.845687728756
-0.272727272727	0.89997621349
0.00920598388953	0.917512826362
0.0621403912543	0.943952971235
-0.07249712313	0.927436985058
-0.07249712313	0.853183819625
-0.0690448791715	0.853486843807
-0.0368239355581	0.898185181415
-0.0172612197929	0.878841836667
-0.119677790564	0.872738133672
-0.0207134637514	0.947076400424
-0.0771001150748	0.848285667872
-0.09666283084	0.908314395221
-0.131185270426	0.898150049432
-0.138089758343	0.91648266036
-0.380897583429	0.943234287576
-0.0333716915995	0.923364496066
-0.2750287687	0.894587817516
-0.0310701956272	0.918896841182
-0.0379746835443	0.926738959538
0.0655926352129	0.953853199672
-0.00230149597238	0.953881527005
-0.00230149597238	0.894477780961
-0.0138089758343	0.919087084569
-0.0207134637514	0.895723100494
-0.0115074798619	0.876644293547
-0.0402761795167	0.888688648265
-0.0310701956272	0.913661636492
-0.0379746835443	0.874775921801
-0.0345224395857	0.848996418364
-0.0379746835443	0.959352801079
-0.269275028769	0.877325263677
-0.0932105868815	0.895117335655
-0.0287686996548	0.886961800012
0.00690448791715	0.921097059422
-0.078250863061	0.898448900874
0.00805523590334	0.94551946098
-0.201380897583	0.896846276147
-0.054085155351	0.90792822213
-0.0759493670886	0.933116048114
-0.0287686996548	0.883108272566
-0.0575373993096	0.87255179249
-0.0391254315305	0.884087339917
-0.173762945915	0.882907450999
-0.07249712313	0.891230823987
0.0598388952819	0.904904946433
-0.054085155351	0.91672966928
-0.0506329113924	0.852219363388
-0.0391254315305	0.904275446221
0.00920598388953	0.875534937778
-0.0264672036824	0.792056638981
-0.194476409666	0.94745456786
-0.0402761795167	0.882301265339
-0.0115074798619	0.88838802156
0.00345224395857	0.928677371506
0.304948216341	0.941832379668
-0.176064441887	0.897187181221
-0.00920598388953	0.955863510049
0.0586881472957	0.83520228952
-0.0471806674338	0.875773845143
-0.0368239355581	0.911781435322
0.00345224395857	0.892512962161
-0.331415420023	0.878280319791
-0.0897583429229	0.894295045033
-0.0138089758343	0.948255716617
-0.00805523590334	0.842719998197
-0.293440736479	0.908794397444
-0.136939010357	0.925005518572
0.029919447641	0.937199400453
-0.0103567318757	0.91212480148
-0.288837744534	0.869457358868
-0.0322209436133	0.90608342964
-0.107019562716	0.883050731084
0.00805523590334	0.89592828795
-0.0368239355581	0.935872802458
-0.0598388952819	0.908710943183
-0.0287686996548	0.909999228423
-0.615650172612	0.877699432747
-0.0356731875719	0.885422716442
-0.0851553509781	0.945313909222
-0.0195627157652	0.894117712802
-0.0391254315305	0.865290213504
-0.163406214039	0.941035381035
-0.509781357883	0.953294776754
-0.12082853855	0.914314243363
-0.0909090909091	0.95126464959
-0.00575373993096	0.969298934723
-0.0448791714614	0.896485972995
-0.0414269275029	0.922511489923
-0.0644418872267	0.889503433551
0.00920598388953	0.889060923153
-0.288837744534	0.92428992295
-0.0586881472957	0.929583639799
-0.0471806674338	0.928231379628
-0.108170310702	0.872609891053
-0.0621403912543	0.87652252521
-0.07249712313	0.819478792453
-0.0460299194476	0.872385819548
-0.0575373993096	0.945607338551
-0.102416570771	0.905805728196
-0.0379746835443	0.899771050808
-0.0771001150748	0.899586560751
-0.0828538550058	0.875662566824
-0.0310701956272	0.914918274594
-0.0126582278481	0.913147639332
-0.0322209436133	0.896897902938
-0.0345224395857	0.878117896191
-0.125431530495	0.860616393829
-0.0322209436133	0.944678414648
-0.0874568469505	0.845784488236
-0.0771001150748	0.815400836861
-0.0471806674338	0.833839990599
-0.0322209436133	0.90577024056
-0.00690448791715	0.949097429863
-0.197928653625	0.878964335814
-0.0736478711162	0.875586839713
0.0575373993096	0.931150441652
-0.0863060989643	0.904164024748
-0.0517836593786	0.888319808158
-0.182968929804	0.934041222367
-0.463751438435	0.903419412226
-0.0448791714614	0.901741126664
-0.078250863061	0.873381697768
-0.0195627157652	0.898139589954
-0.00345224395857	0.904304223126
-0.029919447641	0.885332184559
-0.0690448791715	0.870248120786
-0.0448791714614	0.971461848502
-0.0771001150748	0.893792281188
-0.0402761795167	0.893570779568
-0.0644418872267	0.896213936521
-0.0287686996548	0.912482859353
-0.0690448791715	0.90543639564
-0.0345224395857	0.784250954312
-0.111622554661	0.879351046805
-0.352128883774	0.873761564397
-0.0644418872267	0.938002867292
-0.0598388952819	0.908664100387
-0.0460299194476	0.907542498625
-0.291139240506	0.878680624508
-0.04833141542	0.883962859245
-0.0655926352129	0.84495401621
-0.0759493670886	0.949815043381
-0.0115074798619	0.915425339318
-0.201380897583	0.898494601692
-0.0126582278481	0.890773057361
-0.225546605293	0.889622096657
-0.0276179516686	0.862499811678
-0.128883774453	0.884021103692
-0.00575373993096	0.914979790669
-0.0333716915995	0.919449665596
-0.632911392405	0.949922527745
-0.325661680092	0.915156415342
-0.134637514384	0.880674067042
-0.0828538550058	0.922354491963
0.0218642117376	0.908834822774
-0.0586881472957	0.869335301371
-0.0621403912543	0.902678924902
-0.0276179516686	0.880352814843
-0.0310701956272	0.885205441282
-0.02416570771	0.922316686431
0.00920598388953	0.872750165667
-0.0632911392405	0.880120131041
-0.00690448791715	0.926267253326
-0.0287686996548	0.92424560065
-0.12082853855	0.863730321207
-0.00920598388953	0.930893433959
-0.0310701956272	0.854326308583
-0.0161104718067	0.926890777445
0.0161104718067	0.924307083191
-0.159953970081	0.861109952625
-0.0448791714614	0.867039548102
-0.277330264672	0.924177405469
0.0575373993096	0.929773072667
-0.0586881472957	0.856726555526
-0.112773302647	0.860763241045
-0.150747986191	0.899348846675
-0.126582278481	0.877658750174
-0.245109321059	0.88418009811
-0.0276179516686	0.897848516046
-0.09666283084	0.860400180811
-0.182968929804	0.891539345578
-0.0632911392405	0.893884391778
0.00920598388953	0.926800101461
-0.10586881473	0.894283735311
-0.00460299194476	0.920401188943
-0.0253164556962	0.928288028574
-0.151898734177	0.873664422683
-0.00115074798619	0.862441941508
-0.100115074799	0.810831667282
-0.0909090909091	0.867522750839
-0.0460299194476	0.879481431516
-0.0391254315305	0.907363553172
0.0184119677791	0.935731501752
-0.0195627157652	0.928303424553
-0.0563866513234	0.901809376916
-0.247410817031	0.903712346982
-0.527042577675	0.895697696977
-0.04833141542	0.853455153228
-0.0414269275029	0.807009605173
-0.0529344073648	0.899156270985
-0.0771001150748	0.897653836043
-0.0287686996548	0.943809348353
0.0161104718067	0.881049926134
-0.187571921749	0.904546997928
0.102416570771	0.938053045004
-0.0978135788262	0.908131304085
-0.0207134637514	0.863687986588
-0.134637514384	0.93695888749
-0.0149597238205	0.913608303581
-0.04833141542	0.959624406884
-0.0172612197929	0.932261484954
-0.0794016110472	0.868181993786
0.0126582278481	0.920417598058
-0.00345224395857	0.966250120358
-0.121979286536	0.873753035988
-0.00690448791715	0.861190099845
0.0276179516686	0.94642813488
-0.0126582278481	0.912482864632
-0.0230149597238	0.915795975226
-0.0379746835443	0.879837302881
-0.12082853855	0.893948662569
-0.150747986191	0.879620907291
0.0230149597238	0.944403242419
0.0	0.922768005665
-0.2416570771	0.862060947303
-0.0460299194476	0.907465493045
0.0126582278481	0.915035218427
-0.0184119677791	0.920529506578
-0.136939010357	0.887695275489
-0.0701956271577	0.91315496772
-0.0586881472957	0.875735959286
-0.0460299194476	0.890378446927
-0.0632911392405	0.801596736331
-0.0713463751438	0.887375451589
-0.0402761795167	0.91076204245
-0.0310701956272	0.914368413383
-0.0805523590334	0.932894641845
-0.0414269275029	0.905395411438
-0.0713463751438	0.88168304526
-0.0161104718067	0.873911423038
-0.0218642117376	0.878934029942
0.0115074798619	0.935235203852
-0.0264672036824	0.871586318534
-0.0115074798619	0.900063608057
-0.0195627157652	0.964404602281
-0.0759493670886	0.870357186869
-0.0310701956272	0.960458969495
-0.0644418872267	0.896925130161
-0.318757192175	0.846787762599
-0.0379746835443	0.907496770173
-0.04833141542	0.913615016389
0.0195627157652	0.885951838385
-0.0322209436133	0.950111693303
-0.2416570771	0.88028882986
-0.04833141542	0.88538932084
-0.284234752589	0.923764207484
0.0586881472957	0.94203359039
-0.0425776754891	0.911760014854
0.0287686996548	0.925691299494
-0.243958573072	0.884663722209
-0.04833141542	0.915649982647
-0.07249712313	0.893634865511
0.0149597238205	0.939841310876
0.0609896432681	0.955567534082
-0.0851553509781	0.851911818593
-0.359033371692	0.906959897762
-0.0678941311853	0.866992060105
-0.0575373993096	0.888694725742
-0.00230149597238	0.898086163655
-0.078250863061	0.812263340055
-0.205983889528	0.884941281081
-0.166858457998	0.843333339027
-0.324510932106	0.879004033752
-0.341772151899	0.863572130941
-0.0322209436133	0.907299319978
-0.09666283084	0.852632129152
-0.054085155351	0.893993272052
-0.0655926352129	0.889356751456
-0.148446490219	0.894604448875
0.00460299194476	0.909731101953
-0.0391254315305	0.898044226576
-0.0598388952819	0.938203505618
0.0310701956272	0.911882477907
-0.261219792865	0.904825012096
-0.0817031070196	0.917249546571
-0.0437284234753	0.891556406391
-0.0471806674338	0.843589455379
-0.108170310702	0.851347976053
-0.0575373993096	0.879695961954
-0.0701956271577	0.871689315562
-0.0322209436133	0.891623204231
-0.0609896432681	0.87788029067
-0.127733026467	0.892630464679
-0.0678941311853	0.905496580618
-0.0828538550058	0.883437123673
-0.00115074798619	0.913052647262
-0.00690448791715	0.902349923133
0.0678941311853	0.919787145013
-0.0874568469505	0.849328405241
-0.02416570771	0.872251544477
-0.162255466053	0.828650075952
-0.173762945915	0.8527901432
-0.399309551208	0.879436728202
-0.0586881472957	0.917000986708
-0.500575373993	0.932344229406
0.189873417722	0.931949675178
-0.135788262371	0.899087694112
-0.0817031070196	0.876523490556
-0.0586881472957	0.897073014817
-0.192174913694	0.908820628576
0.0356731875719	0.933826936764
-0.0391254315305	0.93394657304
0.102416570771	0.996870104917
-0.181818181818	0.874549754018
0.0598388952819	0.960620279882
-0.0678941311853	0.843696457529
0.00920598388953	0.899866314996
-0.0552359033372	0.871716719133
-0.0805523590334	0.906245546337
-0.0218642117376	0.921940999502
-0.0276179516686	0.887510662993
-0.00805523590334	0.914896451487
-0.111622554661	0.874611086085
-0.0437284234753	0.85937393702
-0.0322209436133	0.927328939206
-0.0195627157652	0.886881323001
0.0448791714614	0.90479555535
-0.0425776754891	0.899274427166
-0.0425776754891	0.878361069663
0.0322209436133	0.928415991905
-0.134637514384	0.877610330847
-0.100115074799	0.92939492585
0.0253164556962	0.946034933232
-0.243958573072	0.845023928792
-0.0529344073648	0.86892732266
-0.0621403912543	0.868929547216
0.0310701956272	0.935610380023
-0.14499424626	0.86285228102
-0.0932105868815	0.836891842291
-0.0621403912543	0.897848512645
-0.054085155351	0.934975013021
0.0149597238205	0.902951500066
-0.07249712313	0.8774165916
-0.07249712313	0.842708768042
-0.0207134637514	0.8700493466
-0.0345224395857	0.887946355422
-0.0414269275029	0.823173038586
-0.0161104718067	1.0
-0.0517836593786	0.814425941414
-0.0230149597238	0.862825421355
0.0230149597238	0.958797072979
-0.104718066743	0.918140313416
-0.181818181818	0.900581508255
-0.0989643268124	0.856906842429
0.00920598388953	0.872895071585
-0.0264672036824	0.870783770817
-0.0840046029919	0.879356946317
-0.0701956271577	0.843739792466
-0.0621403912543	0.927261418146
-0.054085155351	0.9054863182
-0.0138089758343	0.90415421704
-0.0678941311853	0.879184422451
-0.0471806674338	0.876442410193
-0.0863060989643	0.88229214682
-0.0494821634062	0.938113521402
-0.0828538550058	0.902334919647
-0.273878020713	0.882866116442
-0.00575373993096	0.921748478132
-0.00690448791715	0.901598128867
-0.166858457998	0.865178710886
-0.113924050633	0.89625901344
-0.0103567318757	0.921699602002
0.0218642117376	0.931647160688
0.0391254315305	0.955645437084
-0.0126582278481	0.827332469018
-0.0414269275029	0.87989882128
0.0276179516686	0.957760940584
0.196777905639	0.920406390183
-0.0276179516686	0.876227047012
-0.0161104718067	0.880153632709
-0.224395857307	0.882866635267
-0.0356731875719	0.912021610126
-0.0230149597238	0.89768319651
-0.0379746835443	0.869199021826
-0.04833141542	0.922731302141
0.0103567318757	0.87889051788
-0.0506329113924	0.91947713793
-0.0471806674338	0.855546492317
0.0138089758343	0.919925054052
-0.0667433831991	0.913890014334
-0.0471806674338	0.868027405733
-0.131185270426	0.820645631939
-0.0276179516686	0.948072260008
-0.00920598388953	0.930934920665
-0.0391254315305	0.934827120599
0.0448791714614	0.973505358925
-0.0448791714614	0.956857789863
-0.00690448791715	0.91275804134
0.158803222094	0.919445560176
-0.14499424626	0.869887549419
-0.0207134637514	0.942723729895
-0.0609896432681	0.88662913687
-0.216340621404	0.862129292586
-0.0345224395857	0.911704060266
-0.269275028769	0.869594354424
-0.00345224395857	0.956109555195
-0.136939010357	0.902460669765
-0.054085155351	0.807817494908
-0.0149597238205	0.935202509032
-0.0609896432681	0.903001560145
-0.0609896432681	0.866442696409
-0.0609896432681	0.916848671887
-0.0253164556962	0.922089005207
-0.0287686996548	0.920081625741
0.0609896432681	0.91690386743
-0.17836593786	0.888576808747
-0.109321058688	0.87357085457
-0.0414269275029	0.959026884819
-0.0356731875719	0.869965192752
-0.0529344073648	0.87645984845
-0.0713463751438	0.889268460294
-0.12082853855	0.919927988704
-0.0609896432681	0.867558141372
-0.0563866513234	0.875043773445
0.153049482163	0.949060079332
-0.0886075949367	0.878235836588
-0.0771001150748	0.90781966956
-0.00575373993096	0.900404877945
-0.156501726122	0.912458933787
0.0	0.901097145507
-0.0172612197929	0.916463493196
-0.148446490219	0.860874185468
-0.283084004603	0.8853511309
-0.0563866513234	0.89581917774
0.00690448791715	0.904375244313
-0.0897583429229	0.865152630208
-0.116225546605	0.906118801525
-0.0575373993096	0.91820462223
-0.0609896432681	0.930558046821
-0.0747986191024	0.871285115363
-0.00345224395857	0.882644531545
-0.0794016110472	0.860146204104
-0.0920598388953	0.904568945462
-0.0379746835443	0.868662114747
-0.0138089758343	0.925051358929
-0.0609896432681	0.831664108225
-0.0402761795167	0.921891839134
-0.0379746835443	0.917387289135
-0.0333716915995	0.906433955764
0.196777905639	0.918565803395
-0.0552359033372	0.886474009845
-0.0103567318757	0.887725257693
0.0437284234753	0.924096825026
-0.125431530495	0.895328505433
-0.0736478711162	0.812869227945
-0.153049482163	0.929066785249
0.0345224395857	0.935374865474
-0.0817031070196	0.891116732733
-0.0322209436133	0.933733929635
-0.0874568469505	0.893081638472
-0.263521288838	0.903178765644
-0.134637514384	0.883405493824
-0.211737629459	0.892228747163
0.0828538550058	0.980654673966
-0.148446490219	0.919943898379
0.0	0.91355672592
-0.00920598388953	0.905525702066
-0.216340621404	0.846072534446
-0.180667433832	0.902749640313
-0.0632911392405	0.861084816508
0.0552359033372	0.961210149249
-0.0138089758343	0.867100027039
-0.0333716915995	0.919364428079
-0.054085155351	0.82901493806
-0.283084004603	0.924367101101
-0.00575373993096	0.902206205313
-0.00115074798619	0.948846836111
-0.0771001150748	0.861672627392
-0.161104718067	0.904283615659
-0.0345224395857	0.918565193812
-0.0517836593786	0.889272378981
0.0195627157652	0.911346364124
0.0103567318757	0.898131623353
-0.111622554661	0.853309768128
-0.0701956271577	0.912086214424
0.131185270426	0.909145535396
-0.0713463751438	0.884145611814
-0.0678941311853	0.893193232332
-0.0218642117376	0.957940474643
-0.0276179516686	0.91630387423
-0.119677790564	0.891129220916
-0.0586881472957	0.885541616848
-0.0851553509781	0.878361073197
-0.0264672036824	0.899784503077
-0.0425776754891	0.854082336557
-0.0345224395857	0.82132462843
-0.029919447641	0.939516803368
-0.0402761795167	0.885271569529
-0.0448791714614	0.875306302383
-0.0184119677791	0.884336311946
-0.0713463751438	0.882202289709
-0.0874568469505	0.88663277078
-0.00805523590334	0.842719987312
-0.0644418872267	0.910267331318
-0.0552359033372	0.893929907982
0.0529344073648	0.908204995059
-0.162255466053	0.908621706549
-0.00690448791715	0.894968739248
0.00575373993096	0.896849691531
-0.00460299194476	0.912806605342
-0.0471806674338	0.88743667745
-0.00230149597238	0.899080779996
-0.194476409666	0.899710819726
-0.0161104718067	0.86367721424
-0.0794016110472	0.916075321144
-0.384349827388	0.847424914772
-0.0333716915995	0.950064016937
-0.0575373993096	0.892303304931
0.0115074798619	0.901017203483
-0.107019562716	0.893418682467
-0.408515535098	0.863708670939
-0.0402761795167	0.87399111436
-0.0138089758343	0.942426643277
-0.0621403912543	0.949698858838
-0.509781357883	0.853604515547
-0.102416570771	0.908392360082
0.00805523590334	0.905486315239
-0.0563866513234	0.857259303049
0.0172612197929	0.953649162752
0.0264672036824	0.92127419964
-0.00460299194476	0.911065231525
-0.0494821634062	0.908141692144
-0.0391254315305	0.928291711588
-0.0506329113924	0.892857830666
-0.0195627157652	0.905284010037
0.0552359033372	0.924882624783
-0.0598388952819	0.875710074419
0.00690448791715	0.909423547651
-0.0506329113924	0.878477255923
-0.0195627157652	0.87379378193
-0.0138089758343	0.913017498123
-0.0402761795167	0.894719034772
-0.15420023015	0.882213524246
-0.00230149597238	0.939242175611
0.078250863061	0.93786908237
-0.0494821634062	0.891015647107
-0.0460299194476	0.93278942296
-0.0655926352129	0.910256860721
0.0414269275029	0.959382306785
-0.228998849252	0.860897330934
-0.0425776754891	0.845988326512
-0.0563866513234	0.852170505712
-0.0310701956272	0.927672563016
-0.0149597238205	0.920187783071
-0.103567318757	0.893133200398
-0.46835443038	0.869941047117
-0.0736478711162	0.864418837294
-0.0632911392405	0.900675566927
0.0460299194476	0.956158767392
-0.0955120828539	0.914018652267
-0.212888377445	0.849996791685
0.0437284234753	0.94497399591
-0.0817031070196	0.871131765743
-0.0207134637514	0.921218725523
-0.0207134637514	0.906245549806
-0.17836593786	0.903409830846
-0.0230149597238	0.960221930492
-0.0678941311853	0.84727882664
-0.0264672036824	0.925773345307
-0.0391254315305	0.811264043975
-0.0322209436133	0.941623976888
-0.0517836593786	0.911112174104
-0.0356731875719	0.984187710408
-0.194476409666	0.894370214032
-0.0632911392405	0.862273866553
-0.0943613348677	0.907582467799
0.0138089758343	0.920753010644
-0.0425776754891	0.915842151294
-0.0759493670886	0.932138280079
-0.0690448791715	0.947280087077
-0.112773302647	0.908569244211
-0.0149597238205	0.880858186152
-0.525891829689	0.867570154639
-0.0425776754891	0.912658968928
-0.07249712313	0.873691092289
0.00230149597238	0.896105741592
-0.04833141542	0.901955625514
-0.0817031070196	0.863742017812
-0.0356731875719	0.879739963723
-0.124280782509	0.878793753664
-0.0276179516686	0.899591295029
-0.0437284234753	0.877590572311
-0.0840046029919	0.875684153496
-0.0103567318757	0.857447709845
-0.00115074798619	0.919015074966
-0.04833141542	0.849404101683
-0.0494821634062	0.848411075562
-0.327963176064	0.895748934944
-0.147295742232	0.887263374348
0.115074798619	0.942882657047
0.0103567318757	0.872801820531
-0.138089758343	0.900883144286
-0.0690448791715	0.890152636105
-0.161104718067	0.829998921433
-0.0184119677791	0.922133216317
-0.0909090909091	0.840950837416
-0.176064441887	0.849985655819
-0.0932105868815	0.919758788981
0.0195627157652	0.937924432495
-0.0529344073648	0.874500143668
-0.0563866513234	0.927380912972
-0.0379746835443	0.972775737557
-0.029919447641	0.899501742557
-0.0184119677791	0.929860216981
-0.0414269275029	0.870839598357
-0.0586881472957	0.843014546295
-0.0184119677791	0.916226919569
0.0437284234753	0.940614791211
-0.0460299194476	0.907407399191
-1.0	0.856479664363
-0.132336018412	0.866620231791
0.104718066743	0.973860532928
-0.0609896432681	0.90394918424
-0.0932105868815	0.918006640359
-0.165707710012	0.882264416141
-0.00575373993096	0.919677698656
-0.132336018412	0.914212527991
-0.0644418872267	0.954409649111
-0.0448791714614	0.928335846816
-0.108170310702	0.910029860314
-0.172612197929	0.885716187151
-0.0909090909091	0.925699832615
-0.0379746835443	0.904769912253
-0.116225546605	0.876332678216
-0.0437284234753	0.866363402713
-0.104718066743	0.887538233782
